Student_ID,Hours_Study,Sleep_Hours,Screen_Time,Attendance,Extracurricular,Stress_Level,CGPA
S6021,2.529766399,7.201874927,3.107377509,91.52553269,No,Medium,5.815484205
S5391,5.639850505,8.802125548,5.101935435,98.55584036,No,Medium,6.134551519
S6148,5.493222729,9.261561549,5.454031474,67.92544618,No,Medium,7.290166792
S4221,5.514990299,9.154134019,5.215616657,77.66824702,No,Medium,5.660227551
S4882,0.312412833,8.146281424,3.021991123,73.06077781,No,High,7.616448666
S10629,8.080267772,7.422034806,1.844226754,95.32639468,No,Medium,6.212434507
S9611,5.16344673,5.019037511,5.221751598,90.83389519,No,High,7.178956133
S7161,5.743048772,6.894220671,3.165605109,77.19581832,Yes,Medium,9.172836637
S3789,4.36285324,8.463003602,5.392906759,74.96651381,Yes,High,6.00068624
S1944,7.693273992,8.376658226,6.861021531,66.28534243,No,Medium,6.675902442
S10754,3.084630877,5.942722734,5.539568798,69.06710034,No,Low,7.251669962
S2857,3.499906971,8.541938503,8.55169379,81.36049234,Yes,High,4.310783051
S9843,3.42578099,7.404135178,5.953555383,91.63785716,No,Low,8.170751317
S5108,3.599294844,8.708365917,4.173194203,77.21332055,No,High,6.765341727
S6213,4.798635203,8.408979835,2.09278711,83.50177215,Yes,Medium,7.690122808
S9682,0.625441841,6.448396625,4.914156023,81.53845322,No,High,7.106619376
S4255,4.29617884,6.649138022,6.516160021,78.97453669,No,Low,7.847348533
S3690,1.966633743,6.392483393,5.531699297,81.74858296,Yes,Low,7.692478189
S9170,2.91315914,7.717749598,6.832188804,77.1626565,Yes,Medium,7.820626957
S8566,3.283192849,9.147833596,5.42291789,98.8721343,Yes,Medium,9.162233313
S2319,3.626057394,5.803771754,4.120563281,74.19882537,No,Low,7.244417835
S8262,4.77317246,7.130041857,2.915379535,67.45029531,Yes,Medium,6.655934373
S6162,3.816086435,3,7.654257111,67.83069493,No,Low,5.843389747
S7070,5.15290269,7.023379253,4.994795252,79.87346126,Yes,Medium,6.945241085
S8068,7.211239665,5.765577061,1,76.2093532,No,Low,7.50531349
S7204,1.675868359,7.117859831,5.688956882,75.55088051,No,Medium,8.65958957
S7499,3.283841108,8.537701907,6.929805518,79.00212187,Yes,Low,7.495828174
S4475,1.430831469,7.602307954,6.174228794,78.29960015,No,High,7.778992049
S4505,1.255068904,9.026490859,5.758650728,69.32744976,No,Low,6.632383038
S5749,4.195626586,5.432612448,3.288642067,82.48691478,Yes,Low,9.211671002
S3477,6.906521327,6.39174495,1.775263764,66.98309272,No,Low,7.778725016
S10557,5.467900957,8.003567114,5.928339069,69.35885846,No,Medium,5.914714701
S7885,2.370263702,9.84336216,3.275722435,70.70174427,No,Medium,7.297601047
S9235,5.576583313,9.52625561,3.461670006,96.23674284,No,Medium,8.072937057
S8889,3.463721722,9.31650023,6.676447913,89.07608756,No,Low,4.427091059
S8512,4.434415875,8.629795837,5.429836574,82.14130044,No,Medium,7.36000321
S8032,5.001834658,6.973723956,7.135132241,68.83320385,Yes,Low,6.898249565
S2874,6.620617492,6.465359319,3.115477612,74.1346871,No,Medium,5.919976339
S9685,4.654341106,8.403241594,4.611123746,63.18836642,No,Low,8.000207444
S6492,3.242480327,6.753679324,4.41976927,72.62612897,No,Medium,7.220822663
S8792,2.149830759,5.908075199,6.071108278,81.37008258,No,Medium,8.166843273
S6096,5.77830765,6.855783568,5.534020667,75.30710347,No,High,7.871715346
S3904,0.965652607,4.557618928,3.250069967,100,No,Low,8.748534749
S1570,4.036836758,4.227834831,6.760942211,77.77409016,Yes,Medium,6.205980174
S2448,6.476566143,8.441640186,5.598329134,85.26099945,No,Medium,5.517925569
S7210,5.967704687,9.145045583,3.433019317,83.36074202,Yes,Medium,4.68836161
S7503,1.259946745,5.588596071,5.197687017,92.00996334,Yes,High,8.739906385
S7611,5.925005772,6.471281582,6.57694208,79.00642179,No,Medium,5.70101618
S8100,3.559963945,7.739881264,4.061657486,85.92244604,No,Medium,7.448442785
S7798,3.435748446,8.066569154,1.577591942,92.76289574,No,Low,7.430483994
S4226,2.306298068,7.172728472,1.501674396,81.92784004,No,Low,5.891921886
S10938,1.474074126,6.734015818,4.88065035,98.21976832,No,Medium,8.503618665
S4978,5.13620641,6.527082719,8.58692985,80.51376086,No,Medium,8.462672613
S5383,4.395833335,7.80958552,1,79.81395294,No,Low,6.923055642
S8959,3.239088192,4.691417618,6.481347829,94.14525939,Yes,High,9.736170828
S4539,3.679279838,6.449466372,8.326062756,64.02674659,No,Medium,5.982984764
S10698,6.407156109,6.495774996,6.413701971,85.98388907,Yes,Medium,7.753636873
S9271,6.115602015,10.35994779,5.228252149,79.63790198,No,Low,7.101984734
S3827,3.875991981,4.798122734,2.734043811,71.14534374,Yes,Low,7.573802982
S8015,4.809646818,8.727272719,4.230860466,67.01177621,Yes,Medium,5.642100192
S5996,5.422821159,8.855726463,4.42503166,71.50439646,No,Medium,5.989304838
S2338,3.223646363,12,5.920477886,69.47627978,Yes,High,6.377376792
S4262,2.19077125,6.518880443,5.926631441,88.653647,No,Low,6.74285296
S7947,5.796234648,6.483481143,5.509887683,71.06593415,No,Low,8.259981654
S8872,9.730424046,8.622371093,5.188886651,72.78161803,Yes,Low,7.464902944
S1650,7.69791219,6.670881519,7.885156345,74.19468559,No,Low,3.3586515
S3902,2.860334144,9.220274615,3.234463043,63.88746372,Yes,Medium,7.751103771
S3258,0,5.091643559,2.009720683,72.44401752,Yes,High,6.364856203
S6395,5.606309485,6.027217556,1,99.07294258,No,Medium,7.864671499
S8696,6.063307549,5.551637491,4.172444544,74.81002553,Yes,Medium,4.963144538
S4521,0,5.687835664,4.123637762,83.17444359,Yes,Medium,6.414499144
S3730,6.461749026,4.363318864,7.801961699,96.04347434,Yes,Medium,7.560386413
S9583,5.259479029,6.703707094,9.764734718,65.06053898,No,Medium,5.363072166
S5478,1.211009862,5.941293917,4.637698247,88.51765802,No,Medium,7.859933444
S2596,5.238308522,4.544797204,4.526906841,65.15673564,Yes,High,6.377918152
S8349,6.838911362,6.903366701,2.649733848,80.94255837,No,Medium,7.252163412
S3584,6.192938468,5.951133904,4.200893888,87.78560354,Yes,Medium,7.586389356
S6666,5.387846466,8.041048916,4.380847453,64.1479864,No,Medium,6.653353394
S4196,5.425424058,9.018812505,6.98978667,70.09796026,No,Low,6.090189366
S8497,8.24911246,8.23426311,1,84.92282374,Yes,Medium,7.058107234
S6327,4.435604679,4.747244613,7.998575517,81.40999875,No,High,7.408589791
S8991,3.951427009,8.536527685,4.831544475,87.30222459,Yes,Low,7.885678954
S6601,3.792826293,5.837973914,5.659785195,66.97540289,No,Medium,6.473360859
S2258,2.589976288,6.310592052,4.485138952,78.8753671,No,High,6.985828517
S6683,4.09565064,10.57058162,10.06906514,88.01240036,No,Low,7.430204455
S1991,0,8.168161462,4.172798571,82.10179557,No,Low,7.009040856
S4504,2.996431614,8.076769343,7.145417482,66.88334098,No,Medium,6.107588455
S1113,8.926484225,7.133797295,2.398732591,82.61632565,No,Medium,7.460331975
S1919,4.388179986,6.571470178,3.81533559,91.35874277,No,Medium,7.342824308
S3509,1.355084087,7.828186877,7.112328088,65.88932392,No,Low,7.518953449
S10592,6.504692725,9.347655108,8.036040068,78.46502863,No,Low,6.488514834
S1165,4.825561854,7.751635014,3.575918689,62.72740509,Yes,Medium,5.422390447
S9297,4.754526519,7.934883135,2.370108571,77.32991635,No,Low,8.456410396
S7653,4.675532198,4.723073302,6.487648921,67.76470781,No,Medium,6.37264653
S5603,6.623386899,7.760203892,6.974651471,74.38605489,No,Medium,4.754401111
S1949,4.486678899,10.34967388,7.776176473,100,Yes,Medium,5.415574286
S5594,3.983773597,4.180799554,4.245307634,85.4058077,No,Medium,8.747445139
S9325,7.325862894,7.897138409,5.06162223,96.25545687,No,Medium,7.385149821
S4770,6.003649707,7.450262574,4.587201885,74.23986023,No,Medium,7.432237965
S3506,9.898188851,6.992438695,4.367446914,83.3870386,Yes,Medium,7.856498537
S6107,4.092158443,6.615466536,2.608367126,79.77439884,No,Medium,5.984081565
S3850,2.90346241,8.783694672,6.939535556,86.69470164,Yes,Medium,6.741707792
S7755,0,5.483444305,1.877135481,86.28426184,No,Low,6.490914265
S8565,0.557844958,7.600647991,6.786831913,80.73552077,No,Medium,6.492277445
S8787,2.724382614,7.483030719,4.170384746,79.35279413,Yes,Medium,6.945745212
S5446,2.243473494,6.922430333,2.655586764,76.60008889,Yes,Medium,4.899523416
S5460,6.377193646,5.297481853,6.712827012,61.24544761,Yes,High,4.924401597
S9184,4.107794694,6.592000042,9.240286268,78.67595887,Yes,High,6.772832015
S3505,2.34917894,8.755288501,7.573597705,59.96315888,No,Low,6.88907916
S2114,4.30083781,6.825267471,3.090071929,77.89027505,No,Low,7.129304238
S9561,5.419198959,5.282398125,2.628115594,57.06573721,No,Medium,5.611212953
S1298,5.625724238,8.629720184,5.27011141,88.03774323,Yes,Low,4.893489877
S2675,3.355359062,5.799737052,4.557734417,84.58525666,No,Low,7.540563004
S4347,7.181164145,6.12783537,3.683744549,84.2686865,No,Medium,7.926332238
S3735,2.938058204,6.722687234,4.459679787,62.38849613,No,Medium,9.549384043
S9675,5.804182623,7.105278779,6.540834494,76.7645846,No,Medium,7.320825693
S5988,4.385193837,8.277013183,3.422828576,98.23139132,No,Low,6.45948439
S10177,2.933095108,8.805938448,2.536560595,87.3483943,Yes,Medium,6.749034383
S7058,9.284023821,6.696714497,5.511317308,82.93526833,Yes,Low,10
S5325,6.072605784,6.695547485,2.900907081,93.93696751,No,Medium,6.529121962
S7992,5.891776313,5.112704065,4.867095753,77.22428527,No,Low,5.482226595
S7156,3.682924615,5.985923368,2.47429952,65.55708154,No,Medium,7.362697917
S5550,6.786362516,5.773094064,7.210178174,100,No,Medium,4.46769521
S6615,0,7.972559167,4.307647101,93.62187227,No,Medium,6.837128856
S9161,5.755652062,6.146407914,6.776088403,87.02608085,Yes,Medium,6.044666944
S3103,6.250869569,8.668438675,3.475789613,68.16936994,Yes,Medium,6.450032603
S6336,2.974931779,4.689350924,5.451124034,74.60431765,No,Medium,6.34644492
S7054,4.682431685,7.56868545,7.938688587,80.08194433,No,High,8.513250957
S8036,0.857160003,7.363893906,4.555426653,84.51173288,Yes,Medium,8.636336022
S8748,5.459638725,9.133892797,3.81895086,84.93555084,No,Medium,5.890026008
S2837,4.217119412,7.515331866,5.738789722,73.44649098,No,Medium,8.821473601
S10900,5.869309415,7.181865598,4.892807802,82.46890523,Yes,Low,7.090980783
S9481,3.935037928,7.023379253,4.994795252,79.87346126,Yes,Medium,5.907356374
S10645,3.414484162,7.522331656,2.327287138,92.87652877,Yes,Low,7.336727951
S1607,1.510690593,6.836210358,4.443070573,77.11669727,No,High,7.774532831
S8728,4.745296373,7.023379253,4.994795252,79.87346126,No,Medium,7.215923986
S2093,4.103891772,7.245141731,8.019959221,95.99392137,No,Low,6.122886956
S6648,6.895592837,3.355367053,5.664118242,71.07417864,No,Medium,8.461087866
S7590,3.568425747,7.023379253,4.994795252,79.87346126,No,High,6.587886513
S10145,0.590428188,7.884054411,8.350404848,93.14012743,Yes,Medium,5.020761158
S5487,2.844158446,9.290698576,5.32124365,90.10600853,No,Medium,6.556802165
S1160,2.05063666,4.760215282,5.692293888,73.88297925,No,Low,7.454349809
S1203,6.107604104,7.082755957,7.894269597,73.81504315,Yes,Medium,8.250928122
S8322,3.089065888,6.232197398,3.871895917,75.32921528,No,Low,7.099545772
S10046,6.556561895,7.651310767,7.036262968,68.86894262,Yes,Medium,4.850979381
S5933,6.244748437,9.912619183,5.275083659,90.78663716,Yes,Medium,5.93771846
S3934,5.752093585,8.700532747,2.655176784,61.55103562,Yes,Low,4.655814411
S8613,3.216860045,10.02117059,1.040357269,80.15003532,No,Medium,5.976932973
S3435,3.260946142,6.627623329,5.503570491,85.8227511,Yes,Low,6.950384212
S2230,2.88501643,7.45445781,6.805833103,100,No,High,8.14530578
S9849,5.338170421,7.023379253,4.994795252,79.87346126,Yes,Medium,7.899571868
S4046,6.31814813,8.795144837,3.984421018,92.31762709,Yes,High,7.932346265
S10848,2.343638872,6.982348243,3.728885405,79.16714191,No,Medium,6.806110515
S10220,4.572773488,7.812374398,6.829890525,82.25463154,No,Low,7.057223114
S8975,4.641860124,7.195226593,2.893654811,72.23202077,Yes,Low,10
S7673,4.24857139,6.626318495,7.115954064,83.52192465,Yes,Low,8.019172368
S5251,4.42133693,7.217148237,6.394962182,66.67838817,No,High,6.337000508
S7008,6.280135693,6.507915324,6.658253543,92.06818581,Yes,Medium,6.812414765
S4293,4.676046962,8.088385263,6.352376543,95.12375137,Yes,Medium,8.041750886
S5034,2.381238358,6.217254188,5.170140171,83.4769583,No,High,7.749936067
S3725,4.007391344,8.492954351,1.202757309,77.64698323,Yes,Low,7.566968319
S5290,5.017216746,4.924211472,4.299743657,84.86318962,No,Medium,6.766014284
S5334,4.946076564,5.597375745,4.117361991,92.49289356,No,Low,4.631176878
S8149,2.524526591,8.365691654,3.561172501,77.82216139,Yes,High,6.726769502
S4877,4.486009444,7.030885266,4.900790978,83.01853324,No,Medium,6.783870879
S6653,6.256479567,7.023379253,4.994795252,79.87346126,No,Medium,7.973013213
S6862,3.330394025,6.323940161,7.184478884,90.62654645,No,Medium,7.519296432
S5753,3.186229511,4.742392189,5.108607807,80.933964,No,Low,8.917226306
S5886,2.456456085,6.775050563,4.828880332,69.81219423,Yes,Medium,6.216034376
S1857,4.942831113,5.026842601,2.852913113,78.98622689,No,Low,6.697530366
S10017,2.530513573,5.24890453,4.279784365,80.37682349,No,Medium,7.092849578
S9538,4.664162923,7.766018325,2.809525148,71.79522624,Yes,High,7.847304908
S3561,4.171374323,6.650384212,4.902245533,85.60264216,No,High,8.338739042
S4801,0.799457791,4.396399095,1.935635168,82.65430376,Yes,High,6.006026901
S3640,7.618612699,4.824755249,3.401727598,90.89620398,Yes,Medium,6.227728123
S6455,6.798972854,9.457421775,5.53166434,75.4320373,Yes,Medium,5.075878081
S6828,4.321178866,9.88741077,3.288063096,81.90162494,No,Medium,6.94880819
S5490,4.790841971,7.682613364,8.401549575,83.66503648,No,High,8.075186657
S3347,2.274448472,6.932433282,4.491782577,72.79333376,No,High,7.481244286
S1649,5.39241273,4.708807966,4.877608518,70.86793099,No,High,9.398004375
S3781,2.700469546,4.9541981,5.139719594,81.29927392,No,Low,5.802582846
S9399,3.924625759,8.328205874,4.161480105,74.17043079,No,High,5.895122663
S9713,3.343249481,9.981301242,4.275272088,77.12692312,No,Medium,7.63393339
S9851,2.491403735,12,3.86664882,100,Yes,High,5.0126978
S9046,2.741558654,5.951700729,5.862124259,85.37215638,No,Low,7.318274902
S1615,4.258442364,7.441628467,4.041900053,67.93699297,No,Medium,5.892576437
S9612,4.437436532,7.209522948,8.197844228,84.13295393,No,Medium,8.091030595
S3575,1.776065948,5.331720548,8.980295548,74.88356145,No,Medium,6.268575271
S1053,5.223352578,5.356241255,2.180641411,58.56313771,Yes,Medium,8.888126298
S4340,5.412157828,3.92082635,5.787144022,68.73405827,No,Low,7.084328604
S8318,4.710676391,8.557981431,7.759470422,77.5561975,No,Low,6.884489083
S2705,3.517484691,8.124547032,3.805469253,81.26218468,Yes,Low,7.411968977
S10242,3.972993511,4.866887009,3.745905665,92.78103504,Yes,Medium,7.563927963
S6689,3.663481731,6.230030366,4.967547583,84.63076847,No,High,7.971435775
S2493,4.369102606,8.946874758,7.748581827,92.9979733,Yes,Low,7.831966548
S6866,2.685730075,7.309758438,5.395414881,86.09195363,No,Low,8.462551391
S1803,3.075449423,7.0658508,3.989100957,79.65637628,No,High,6.161054574
S5953,5.939138052,5.868093426,3.52762658,82.37555617,Yes,High,7.927115991
S8213,3.186051267,7.979511907,4.667698879,73.3572899,No,Medium,5.198616425
S10763,4.650518996,7.577662048,6.302067717,66.84595782,No,Medium,7.579843591
S1990,4.416765616,6.853981047,2.415141675,84.06343119,Yes,Medium,7.996231183
S3774,3.017692506,6.769286833,5.578909898,69.13003913,No,Low,7.36105606
S8766,9.1976458,7.553372693,3.470057582,92.39919398,No,Low,7.243489118
S7685,4.28661261,5.305277455,3.236579616,72.70316051,Yes,Medium,7.144845269
S4513,0.50472698,7.507709658,5.232828456,100,Yes,Medium,7.872684922
S9506,6.096407935,7.233627862,4.247391153,87.27492287,No,Medium,6.789407195
S9564,0,7.981962989,3.932050659,54.07191546,Yes,Medium,4.468365089
S1219,4.163748279,7.781844986,7.353275097,91.46170451,No,Medium,8.178644981
S8443,5.576408282,4.07485726,5.009962608,84.70139689,No,Medium,6.556354826
S2288,1.793266788,5.82202312,4.472589389,84.51046542,Yes,Medium,8.754770102
S4163,2.610799262,7.947850509,7.288410317,79.64958312,Yes,Low,7.728739839
S5678,5.722873051,8.756018183,4.596172799,76.99684633,No,Low,4.85013846
S3618,4.914560809,7.600552434,3.119335625,78.86177373,No,High,7.869084566
S4612,3.64181343,5.417468867,3.408489846,79.2921945,No,Medium,5.533052341
S1043,3.397792609,7.18657715,2.828094533,79.36979762,Yes,Medium,6.427138772
S9156,4.364196492,7.075640146,6.945579628,80.37418868,Yes,Medium,6.543163859
S7797,7.144796421,6.250056254,6.084357948,81.97308378,No,Medium,6.79842446
S4792,4.514397941,8.359514853,2.954374712,65.52662888,No,Medium,6.740335658
S4571,6.623967477,5.368243678,4.258038581,83.66451805,Yes,Medium,6.035411409
S2503,3.993251085,8.888925567,3.386155828,75.12271981,Yes,Medium,7.059930468
S6786,3.78605706,4.845022312,8.411435523,78.20326956,No,Low,5.467473796
S4439,4.585430964,6.351398219,2.64607359,69.538894,No,Low,7.708876205
S2892,3.127228219,5.630981859,3.903674242,73.809269,Yes,Low,7.199282401
S10510,0,5.95102169,5.432511671,97.86780836,No,Medium,6.42252547
S6255,1.732339286,6.608494766,7.035585974,79.25902344,Yes,Medium,6.815808904
S2955,6.748876186,6.263576575,2.527235743,75.95052111,No,Medium,7.759482832
S6167,3.698771971,6.256526871,5.5369238,60.7514478,No,High,4.699421495
S5814,4.614691233,9.651893,3.762183751,73.96776897,No,Medium,5.690310947
S9268,2.498559331,3.477897404,4.595826187,69.94392064,No,High,8.51028898
S2505,3.093543901,7.18699509,6.222582294,83.1727494,No,High,6.059936287
S1670,6.492170385,8.169544273,8.802769331,65.77293756,No,Medium,5.622520368
S10616,6.030784657,7.428229244,5.759848357,45.51957086,No,Medium,6.691144651
S8337,0.524390768,4.300964978,3.527144032,87.55858334,No,Medium,10
S1897,4.293427373,5.968323558,5.315034995,63.90585857,Yes,Medium,8.317568979
S7436,1.309329025,8.002843925,6.507799275,86.32099078,No,High,8.328846639
S3666,5.696348425,7.205119754,1.407670682,79.12013933,Yes,Medium,4.996091415
S4193,2.764716646,4.321388077,5.131726133,86.07577503,No,Low,5.999455137
S3890,4.28251428,8.473016479,7.109801435,86.23520355,No,Medium,8.477152699
S6928,6.361979811,6.774477451,7.486458286,90.16725856,Yes,High,7.786618451
S3621,5.578113375,6.957266313,4.995805365,65.8324336,No,Low,8.805363229
S7258,1.993122193,8.540506618,3.78844917,90.06161899,Yes,Medium,7.042005166
S7202,8.583822534,5.794703558,1.937079147,73.72969545,No,Medium,6.949571375
S1002,5.295377076,6.103928408,3.126960308,74.12971594,No,Low,6.513229909
S3370,3.688203644,7.442246034,6.111712903,100,Yes,Medium,6.841476062
S4804,2.214424969,8.119559863,6.023051344,68.71769155,No,Low,6.743847192
S2769,5.102970752,5.375739207,4.724686243,80.85569741,No,High,6.759555062
S9673,6.38722351,6.474713454,4.432505638,89.01885068,Yes,Medium,4.41390243
S10504,7.696080384,5.284493048,8.207930096,81.9205291,No,Low,7.711909314
S1531,0.676959875,6.210276468,4.226318084,95.42296978,No,Low,6.246582638
S9796,2.971822391,5.743926873,3.469451733,99.99828596,No,Medium,7.360360477
S9823,2.702002959,9.709423445,3.112306489,72.45995779,Yes,Medium,5.998211177
